2259-11-16-23-26-59.084143
BS, S:23425,
3.78, 12.74
5.55, 12.78
13.93, 13.30
25.68, 14.54
38.66, 16.17
51.83, 18.06
59.46, 20.01
61.89, 21.97
60.53, 24.83
61.23, 26.58
54.16, 25.85
44.69, 24.96
43.35, 24.83
41.26, 24.82
37.81, 24.87
34.56, 24.83
31.32, 24.82
28.09, 24.82
25.18, 24.71
22.34, 24.68
20.18, 24.67
17.34, 24.66
14.31, 24.59
11.94, 24.49
9.59, 24.33
7.75, 24.32
6.14, 24.18
5.19, 24.16
4.57, 24.16
3.99, 24.00
3.55, 24.01
3.14, 24.11
2.32, 24.11
2.08, 24.09
2.02, 24.11
2.31, 24.03
2.47, 24.09
2.30, 24.19
0.79, 24.23
-0.23, 24.22
-1.17, 24.31
-2.30, 24.32
-3.27, 24.32
-3.66, 24.32
-4.15, 24.23
-4.37, 24.31
-35.55, 24.32
-58.75, 22.62
-62.60, 18.89
-54.58, 16.27
-46.57, 15.25
-43.64, 15.16
-40.57, 15.14
-38.97, 15.06
-37.77, 14.86
-37.44, 14.81
-36.78, 14.76
-35.74, 14.63
-33.88, 14.62
-33.44, 14.60
-30.49, 14.44
-30.66, 14.46
-30.20, 14.36
-29.33, 14.33
-30.19, 14.44
-30.05, 14.44
-28.69, 14.37
-28.46, 14.30
-26.88, 14.29
-25.72, 14.31
-26.30, 14.26
-26.38, 14.29
-27.01, 14.29
-28.31, 14.35
-25.93, 14.27
-25.72, 14.25
-25.89, 14.25
-24.25, 14.25
-26.46, 14.27
-24.70, 14.15
-24.03, 14.16
-25.04, 14.16
-25.56, 14.15
-24.04, 14.08
-23.78, 14.08
-22.14, 14.08
-22.37, 14.10
-21.84, 14.00
-20.65, 14.03
-21.94, 14.00
-22.10, 14.00
-21.04, 13.96
-21.36, 13.98
-21.12, 13.96
-20.03, 13.92
-20.26, 13.94
-19.62, 13.91
-20.05, 13.85
-19.62, 13.91
-19.55, 13.91
-19.34, 13.90
-19.60, 13.83
-17.87, 13.76
-17.93, 13.77
-16.74, 13.73
-16.49, 13.72
-17.09, 13.75
-16.22, 13.79
-16.83, 13.73
-16.58, 13.72
-15.57, 13.68
-15.19, 13.61
-15.35, 13.68
-14.52, 13.73
-15.45, 13.68
-15.07, 13.67
-15.83, 13.62
-15.45, 13.61
-15.38, 13.68
-13.96, 13.63
BE
BS, S:23426,
-14.17, 13.66
-4.90, 13.78
5.21, 14.76
8.11, 16.26
14.07, 16.90
22.78, 17.97
33.68, 19.29
43.11, 20.82
50.48, 22.42
51.26, 23.94
44.21, 24.41
38.69, 24.65
34.96, 24.72
32.06, 24.78
29.31, 24.75
27.03, 24.71
24.56, 24.67
21.64, 24.59
19.48, 24.49
17.08, 24.34
14.88, 24.17
13.47, 24.14
12.67, 24.16
11.08, 24.17
10.36, 24.10
9.59, 24.16
8.97, 24.17
7.47, 24.11
6.79, 24.28
5.42, 24.28
4.24, 24.30
3.36, 24.29
2.91, 24.28
2.00, 24.20
1.35, 24.19
0.97, 24.19
0.42, 24.19
-0.06, 24.11
0.44, 24.02
0.26, 24.05
0.51, 24.00
1.21, 23.93
1.65, 23.94
2.30, 23.92
2.68, 23.88
4.00, 23.90
-32.32, 23.84
-49.75, 21.91
-54.29, 18.35
-44.28, 15.77
-38.74, 14.85
-34.51, 14.63
-32.58, 14.67
-32.87, 14.57
-30.06, 14.34
-27.44, 14.21
-25.21, 14.04
-23.55, 13.90
-20.87, 13.87
-19.74, 13.75
-19.32, 13.80
-18.44, 13.71
-17.10, 13.65
-16.76, 13.72
-14.88, 13.58
-14.63, 13.57
-13.24, 13.53
-13.48, 13.53
-12.48, 13.50
-11.68, 13.48
-12.29, 13.49
-11.53, 13.47
-10.72, 13.45
-10.84, 13.46
-10.15, 13.44
-9.47, 13.34
-9.10, 13.33
-7.93, 13.37
-8.69, 13.40
-8.43, 13.27
-8.00, 13.30
-7.90, 13.29
-7.87, 13.22
-6.72, 13.27
-6.75, 13.35
-6.37, 13.39
-7.30, 13.39
-7.42, 13.45
-7.29, 13.37
-8.58, 13.48
-9.12, 13.49
-8.70, 13.41
-9.00, 13.49
-8.80, 13.41
-8.13, 13.46
-8.49, 13.47
-7.96, 13.46
-8.77, 13.35
-8.46, 13.41
-8.49, 13.32
-9.02, 13.41
-8.92, 13.41
-8.16, 13.38
-8.15, 13.31
-7.23, 13.29
-7.10, 13.28
-7.21, 13.20
-6.58, 13.25
-6.60, 13.26
-6.42, 13.26
-6.16, 13.32
-6.86, 13.35
-7.39, 13.37
-6.57, 13.34
-6.86, 13.35
-6.15, 13.34
-6.85, 13.35
-7.34, 13.36
-6.78, 13.26
-7.53, 13.28
BE
BS, S:23427,
-7.04, 13.26
1.46, 13.36
6.05, 14.02
11.39, 15.09
20.80, 15.78
33.89, 17.34
48.36, 19.02
59.02, 21.01
63.93, 23.32
54.55, 24.38
49.43, 25.03
48.91, 26.32
42.88, 25.42
36.34, 24.76
36.61, 24.50
37.08, 24.32
35.77, 24.07
35.39, 23.64
36.77, 23.27
39.36, 23.12
43.60, 23.28
50.12, 23.44
52.75, 23.81
53.38, 24.23
53.88, 24.45
59.01, 26.95
54.15, 25.99
50.21, 24.96
51.32, 24.94
51.82, 25.08
49.05, 25.05
46.42, 25.03
45.23, 24.94
44.49, 24.80
43.66, 24.75
40.95, 24.65
38.92, 24.55
38.25, 24.53
36.82, 24.45
35.24, 24.42
34.31, 24.33
32.70, 24.18
32.47, 24.15
30.71, 24.16
29.88, 24.19
28.31, 24.26
-30.19, 23.82
-40.26, 20.83
-37.83, 17.31
-34.44, 15.52
-33.97, 14.89
-31.03, 14.57
-29.61, 14.41
-27.55, 14.24
-24.52, 14.05
-22.52, 13.96
-21.42, 13.89
-18.62, 13.71
-17.30, 13.66
-14.68, 13.49
-13.84, 13.39
-11.66, 13.23
-10.52, 13.20
-8.30, 13.13
-7.01, 13.11
-5.16, 12.98
-3.80, 12.95
-1.94, 12.91
-0.15, 12.88
0.93, 12.85
1.93, 12.90
2.28, 12.96
2.16, 13.09
1.37, 13.16
0.46, 13.23
-0.90, 13.33
-2.10, 13.41
-3.53, 13.47
-4.69, 13.56
-6.37, 13.64
-8.05, 13.65
-9.12, 13.66
-10.21, 13.75
-11.26, 13.75
-12.27, 13.75
-13.22, 13.83
-14.05, 13.91
-14.79, 13.84
-15.61, 13.85
-16.09, 13.83
-16.59, 13.88
-16.93, 13.81
-17.91, 13.84
-18.41, 13.87
-18.37, 13.86
-18.19, 13.86
-19.12, 13.89
-18.75, 13.88
-19.10, 13.86
-19.60, 13.92
-19.31, 13.86
-19.40, 13.91
-19.39, 13.90
-19.77, 13.92
-19.60, 13.92
-20.17, 13.93
-20.04, 14.01
-19.95, 13.92
-19.98, 13.92
-19.69, 13.91
-19.01, 13.89
-18.61, 13.87
-18.98, 13.81
-18.45, 13.78
-18.62, 13.79
-18.07, 13.77
-17.80, 13.76
-16.99, 13.74
-16.53, 13.72
-15.86, 13.78
BE
BS, S:23428,
-15.28, 13.69
-5.84, 13.80
4.98, 14.80
7.79, 16.37
13.29, 17.05
21.38, 17.98
32.22, 19.21
42.26, 20.67
50.12, 22.28
52.35, 23.81
45.78, 24.44
39.99, 24.60
37.06, 24.69
33.34, 24.79
30.54, 24.75
27.33, 24.72
25.37, 24.70
22.74, 24.67
20.42, 24.60
17.53, 24.50
15.40, 24.42
13.18, 24.32
11.00, 24.25
9.28, 24.10
8.60, 24.09
7.36, 24.17
7.12, 24.17
6.36, 24.17
5.12, 24.26
4.14, 24.18
2.98, 24.19
2.45, 24.27
1.51, 24.27
0.73, 24.21
0.05, 24.19
-0.31, 24.27
-1.31, 24.21
-1.78, 24.18
-2.60, 24.17
-2.92, 24.18
-3.35, 24.11
-3.59, 23.95
-3.41, 24.01
-3.12, 23.93
-2.53, 23.92
-2.26, 23.93
-33.31, 23.93
-55.22, 22.25
-59.34, 18.61
-49.64, 16.03
-43.24, 15.12
-39.18, 14.93
-36.21, 14.97
-36.28, 14.93
-35.66, 14.81
-35.33, 14.68
-34.12, 14.55
-33.18, 14.50
-30.59, 14.46
-29.63, 14.33
-27.09, 14.25
-27.54, 14.15
-25.77, 14.03
-24.49, 14.10
-25.06, 14.13
-24.98, 14.12
-23.35, 14.05
-22.43, 14.02
-21.76, 13.99
-19.75, 13.83
-20.16, 13.93
-19.14, 13.83
-19.46, 13.90
-19.26, 13.81
-17.62, 13.75
-16.81, 13.75
-16.82, 13.73
-14.68, 13.66
-15.73, 13.69
-15.04, 13.67
-15.46, 13.68
-14.79, 13.66
-15.10, 13.59
-13.29, 13.60
-13.57, 13.62
-12.29, 13.66
-12.48, 13.59
-13.75, 13.63
-13.13, 13.60
-13.06, 13.61
-13.20, 13.61
-11.65, 13.56
-11.21, 13.50
-10.71, 13.38
-10.17, 13.44
-10.56, 13.45
-10.63, 13.44
-10.02, 13.43
-9.58, 13.27
-8.92, 13.24
-7.39, 13.28
-7.24, 13.27
-6.46, 13.26
-7.12, 13.28
-6.79, 13.27
-6.77, 13.27
-6.20, 13.25
-6.16, 13.18
-5.27, 13.23
-5.35, 13.23
-5.14, 13.19
-5.28, 13.23
-5.88, 13.19
-5.89, 13.25
-5.99, 13.18
-5.95, 13.24
-5.04, 13.16
-4.77, 13.22
-4.26, 13.21
-3.85, 13.19
BE
BS, S:23429,
-3.52, 13.19
2.47, 13.28
6.45, 13.77
13.28, 14.77
23.43, 15.70
37.29, 17.39
51.61, 19.18
61.18, 21.30
64.92, 23.60
54.05, 24.98
53.30, 26.57
46.47, 25.71
38.34, 24.95
38.54, 24.60
38.03, 24.60
35.33, 24.58
32.77, 24.42
30.55, 24.23
28.82, 24.06
28.09, 23.95
27.78, 23.98
26.91, 23.92
27.32, 24.00
27.49, 23.97
27.54, 23.81
30.39, 23.66
33.07, 23.66
36.61, 23.61
39.80, 23.68
42.89, 23.87
44.53, 24.06
44.80, 24.16
45.59, 25.14
50.44, 25.72
43.93, 25.08
43.84, 24.45
45.09, 24.40
44.45, 24.57
43.06, 24.65
41.43, 24.72
40.47, 24.70
39.23, 24.61
37.84, 24.65
36.13, 24.56
35.10, 24.61
33.49, 24.60
-34.86, 24.04
-41.89, 20.60
-34.32, 16.94
-30.14, 15.30
-29.64, 14.81
-26.94, 14.32
-24.89, 14.13
-21.86, 13.93
-19.37, 13.81
-17.94, 13.70
-15.05, 13.58
-13.81, 13.39
-12.42, 13.33
-10.29, 13.27
-9.22, 13.16
-7.67, 13.12
-6.61, 13.09
-4.80, 12.97
-3.24, 13.02
-1.90, 12.93
-0.33, 12.88
1.02, 12.86
1.84, 12.85
2.48, 12.92
2.73, 12.90
2.81, 12.92
2.82, 12.92
2.65, 13.03
2.43, 13.07
1.79, 13.08
1.77, 13.09
1.45, 13.02
1.19, 13.11
1.03, 13.11
0.97, 13.07
0.95, 12.96
1.06, 12.96
1.36, 12.94
1.84, 12.93
2.38, 12.92
2.83, 12.90
BE
BS, S:23430,
3.01, 12.85
5.44, 12.88
12.90, 13.42
24.76, 14.63
37.78, 16.15
50.23, 18.04
58.46, 20.01
61.35, 22.06
57.79, 23.48
55.53, 25.63
49.43, 25.71
39.99, 24.90
35.84, 24.87
33.70, 24.86
31.07, 24.92
25.14, 24.93
22.18, 24.90
18.63, 24.89
15.58, 24.78
11.77, 24.77
8.79, 24.75
6.25, 24.60
3.61, 24.57
1.26, 24.49
-0.83, 24.32
-1.65, 24.40
-2.92, 24.36
-3.64, 24.33
-3.85, 24.35
-3.77, 24.27
-3.49, 24.18
-3.61, 24.11
-2.92, 24.16
-3.09, 24.18
-3.24, 24.16
-3.47, 24.08
-3.82, 24.00
-3.60, 24.10
-3.72, 24.09
-3.80, 24.08
-4.08, 24.02
-3.60, 24.15
-3.98, 24.14
-3.79, 24.14
-4.09, 24.10
-4.21, 24.10
-37.24, 24.14
-56.62, 22.47
-61.34, 18.84
-50.59, 16.11
-44.08, 15.24
-40.23, 15.00
-39.05, 15.14
-38.68, 15.04
-38.41, 14.80
-35.56, 14.70
-34.09, 14.63
-32.50, 14.39
-30.35, 14.37
-29.87, 14.34
-28.48, 14.20
-28.33, 14.35
-27.60, 14.24
-26.54, 14.27
-24.87, 14.16
-24.26, 14.09
-23.12, 14.00
-22.97, 14.04
-22.02, 14.00
-22.06, 14.01
-22.08, 14.00
-21.79, 13.91
-20.21, 13.93
-20.10, 13.93
-19.45, 13.90
-18.87, 13.91
-19.50, 13.91
-19.64, 13.91
-18.86, 13.88
-18.91, 13.88
-17.66, 13.84
-17.62, 13.84
-18.27, 13.78
-17.86, 13.76
-17.93, 13.69
-17.84, 13.69
-16.76, 13.81
-16.65, 13.81
-17.05, 13.74
-17.55, 13.83
-18.49, 13.79
-18.04, 13.78
-17.16, 13.82
-16.19, 13.79
-16.89, 13.81
-16.86, 13.83
-17.83, 13.85
-17.96, 13.77
-16.97, 13.81
-16.45, 13.80
-16.53, 13.80
-15.69, 13.76
-16.13, 13.70
-16.62, 13.72
-15.57, 13.68
-15.01, 13.66
-14.61, 13.65
-13.74, 13.55
-14.02, 13.56
-13.69, 13.54
-13.88, 13.62
-13.29, 13.53
-13.76, 13.63
-11.97, 13.57
-12.15, 13.57
-11.76, 13.52
-12.37, 13.59
-12.42, 13.59
-12.37, 13.51
-11.04, 13.50
BE
BS, S:23431,
-10.82, 13.55
-2.59, 13.65
5.35, 14.47
9.31, 15.83
17.39, 16.35
27.28, 17.59
40.44, 19.01
51.21, 20.74
58.11, 22.65
54.23, 24.03
48.73, 24.55
44.27, 25.65
44.99, 25.78
36.11, 24.96
32.02, 24.72
31.83, 24.61
30.07, 24.58
27.74, 24.42
25.77, 24.25
24.72, 24.08
23.15, 23.99
22.11, 23.99
20.91, 24.01
21.30, 24.08
20.90, 24.05
20.82, 24.16
20.42, 24.12
19.75, 24.13
19.38, 24.11
19.79, 24.09
20.15, 23.94
21.74, 23.76
23.78, 23.53
26.64, 23.45
29.58, 23.59
32.67, 23.63
36.59, 23.83
38.48, 24.07
39.25, 24.05
39.23, 24.12
40.43, 24.21
39.77, 24.35
39.55, 24.48
40.24, 25.09
42.60, 25.56
35.10, 24.98
-41.31, 24.35
-43.23, 20.30
-28.97, 16.95
-24.73, 15.84
-30.18, 15.22
-29.17, 14.55
-25.75, 14.10
-24.98, 13.81
-23.15, 13.62
-21.32, 13.39
-19.98, 13.11
-18.00, 13.01
-16.53, 12.79
-16.71, 12.72
-15.07, 12.50
-13.16, 12.20
-11.22, 12.21
-9.98, 12.11
-8.79, 12.15
-8.18, 12.13
-7.18, 11.94
-5.04, 11.82
-4.59, 11.95
-3.71, 11.79
-2.48, 11.90
-1.78, 11.84
-0.67, 11.88
-0.25, 11.87
0.22, 11.87
0.28, 11.93
0.38, 12.05
-0.35, 12.16
-2.01, 12.32
-3.18, 12.32
-4.79, 12.56
-7.40, 12.90
-10.27, 13.08
-13.36, 13.08
-15.44, 13.08
-18.34, 13.13
-19.84, 13.07
-21.11, 12.99
-21.74, 13.06
-22.32, 13.07
-23.36, 13.05
-23.08, 12.99
-24.03, 12.99
-23.92, 12.99
-23.10, 12.87
-23.43, 12.89
-23.66, 12.83
-23.75, 12.74
-23.26, 12.79
-23.38, 12.80
-22.51, 12.68
-22.80, 12.69
-21.91, 12.66
-22.04, 12.66
-22.22, 12.68
-21.97, 12.66
-22.29, 12.67
-22.38, 12.68
-22.32, 12.67
-22.46, 12.68
-21.61, 12.65
-21.36, 12.58
-21.35, 12.63
-21.21, 12.63
-21.56, 12.64
-21.36, 12.63
-20.60, 12.61
-20.88, 12.56
-20.41, 12.52
-20.19, 12.43
BE
BS, S:23432,
-19.93, 12.50
-1.59, 12.71
9.04, 14.19
15.05, 16.41
22.44, 17.39
30.95, 18.53
41.15, 19.98
46.00, 21.44
48.48, 22.68
46.29, 23.67
42.58, 24.00
39.73, 24.27
37.22, 24.58
33.33, 24.60
30.26, 24.66
27.29, 24.58
24.95, 24.63
23.03, 24.61
20.85, 24.59
18.44, 24.50
15.94, 24.42
13.99, 24.41
12.27, 24.33
10.46, 24.25
8.95, 24.24
7.50, 24.17
6.93, 24.24
5.79, 24.10
5.42, 24.08
5.42, 24.08
4.96, 24.06
4.86, 23.99
5.35, 24.01
5.38, 24.08
4.74, 24.04
4.93, 23.95
5.57, 24.04
5.89, 24.05
5.64, 24.12
4.68, 24.16
3.92, 24.26
3.20, 24.24
3.18, 24.31
2.09, 24.32
1.34, 24.32
0.11, 24.25
-34.53, 24.18
-55.03, 22.33
-59.57, 18.68
-50.71, 15.98
-44.58, 15.05
-39.17, 14.87
-36.47, 15.03
-37.13, 14.97
-36.27, 14.84
-34.81, 14.64
-33.10, 14.50
-31.26, 14.33
-29.43, 14.32
-29.83, 14.34
-29.21, 14.23
-26.25, 14.17
-25.61, 14.15
-24.13, 14.08
-23.26, 14.05
-22.40, 13.94
-21.47, 13.91
-19.60, 13.77
-19.85, 13.83
-18.79, 13.80
-18.79, 13.72
-17.08, 13.66
-16.53, 13.72
-16.54, 13.71
-15.87, 13.69
-14.85, 13.66
-15.07, 13.66
-14.05, 13.63
-14.66, 13.58
-14.22, 13.64
-13.01, 13.59
-12.46, 13.58
-12.81, 13.45
-13.40, 13.62
-12.51, 13.58
-12.21, 13.50
-10.94, 13.47
-10.88, 13.46
-11.49, 13.47
-11.09, 13.38
-9.86, 13.43
-10.09, 13.36
-9.86, 13.43
-9.42, 13.42
-8.25, 13.39
-7.82, 13.30
-7.31, 13.28
-7.33, 13.27
-7.23, 13.36
-7.43, 13.37
-6.60, 13.38
-7.47, 13.34
-7.61, 13.37
-7.70, 13.37
-7.45, 13.37
-7.33, 13.37
-7.13, 13.35
-7.42, 13.37
-7.38, 13.28
-6.42, 13.27
-6.47, 13.27
-6.71, 13.35
-6.95, 13.26
-6.26, 13.25
-6.03, 13.25
-5.30, 13.23
-5.45, 13.24
-5.50, 13.24
-5.09, 13.23
-4.91, 13.22
BE
BS, S:23433,
-4.51, 13.21
2.18, 13.31
6.14, 13.87
12.30, 14.87
22.68, 15.69
35.47, 17.34
50.13, 19.13
59.82, 21.32
63.16, 23.53
53.74, 24.78
50.94, 26.88
44.27, 26.07
37.08, 25.15
35.41, 24.65
36.40, 24.69
33.11, 24.59
31.36, 24.50
29.10, 24.08
28.49, 23.73
29.23, 23.50
30.76, 23.33
34.44, 23.24
40.66, 23.34
45.69, 23.60
48.61, 23.92
49.52, 24.14
50.61, 24.84
55.99, 25.87
52.29, 25.32
49.61, 24.87
52.25, 25.50
49.42, 25.00
48.00, 24.96
46.54, 24.85
45.03, 24.88
44.59, 24.81
42.75, 24.72
41.47, 24.67
38.97, 24.57
38.39, 24.55
37.10, 24.45
36.62, 24.43
34.72, 24.36
33.54, 24.33
32.27, 24.25
31.38, 24.24
-29.55, 23.77
-39.34, 20.66
-34.59, 17.06
-30.10, 15.28
-29.72, 14.74
-28.60, 14.43
-24.88, 14.13
-22.29, 14.03
-19.32, 13.84
-18.09, 13.78
-17.07, 13.67
-15.40, 13.59
-13.21, 13.36
-12.07, 13.32
-10.60, 13.19
-7.99, 13.04
-5.75, 12.99
-4.15, 12.88
-2.67, 13.01
-0.80, 12.81
0.26, 12.87
1.43, 12.77
2.41, 12.76
3.15, 12.82
3.83, 12.82
BE
BS, S:23434,
3.99, 12.82
